"acousticness","artists","danceability","duration_ms","energy","explicit","id","instrumentalness","key","liveness","loudness","mode","name","popularity","release_date","speechiness","tempo","valence","year"
0.188,"['Cartel De Santa']",0.663,225240,0.801,1,"48yFrzTcnTCklWL9PRVZJj",0,0,0.166,-4.086,1,"Leve",70,"2016-11-18",0.246,177.843,0.678,2016
0.461,"['Chuck Wicks']",0.587,241798,0.495,0,"57fGFSzxpGVosCuWWJeKTv",9.05e-05,9,0.1,-7.063,1,"Whole Damn Thing",57,"2016-02-26",0.0302,126.002,0.18,2016
0.155,"['Jon Z', 'Noriel', 'Darkiel', 'Lyan', 'Messiah', 'Baby Rasta']",0.894,335737,0.721,1,"4COGASZEbAxmH6k5gYMo6G",0,4,0.154,-5.829,0,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",66,"2016-11-24",0.258,107.963,0.392,2016
0.00415,"['Demi Lovato']",0.628,193893,0.74,0,"7xrA11O07xo57Bbg6p4hck",0,5,0.277,-4.836,0,"Body Say",62,"2016-07-01",0.0358,86.983,0.257,2016
0.534,"['Sunset Rollercoaster']",0.389,400560,0.597,0,"7wmFsS43fO8vAg0vcr776N",0.406,7,0.144,-8.436,1,"My Jinji",59,"2016-03-01",0.0308,143.943,0.506,2016
0.995,"['Otto Wahl']",0.429,180774,0.0541,0,"0sDqqcELNvGWI5u8mBxESD",0.928,10,0.114,-26.759,0,"Awakening",62,"2016-07-20",0.0411,122.311,0.0569,2016
0.129,"['Jon Bellion']",0.735,265950,0.665,0,"2JXNOtb0ANe6MzgRYDQG2J",0,5,0.0803,-5.933,1,"Morning In America",55,"2016-06-10",0.0819,102.018,0.593,2016
0.286,"['Jacob Tillberg']",0.719,215050,0.809,0,"1Rpj9CZE7cGSXUCfiBf0eA",0,6,0.081,-4.679,1,"Ghosts",62,"2016-02-05",0.182,125.072,0.238,2016
0.142,"['Thomas Rhett']",0.696,182600,0.641,0,"1nIyZKYmUsbEowiizbyr2Q",0,7,0.132,-5.807,1,"Star Of The Show",57,"2016-10-27",0.0261,101.981,0.664,2016
0.891,"['Russ']",0.514,163500,0.32,1,"4vzV11MKDc82D9r1YV61MQ",0,9,0.0977,-9.669,1,"Moonlight in Atlanta",59,"2016-01-15",0.144,76.916,0.236,2016
0.0389,"['Bruno Mars']",0.587,281827,0.63,0,"0B0tYbVp7pDQAqKDhgMeaL",0,2,0.35,-6.054,1,"Too Good to Say Goodbye",65,"2016-11-17",0.0311,76.97,0.433,2016
0.98,"['Karin Borg']",0.278,95317,0.0434,0,"3toYHht60pj16nNK0e2HZy",0.919,0,0.121,-22.396,0,"Norrsken",63,"2016-07-20",0.0383,133.853,0.0397,2016
0.0335,"['Dan + Shay']",0.62,243080,0.812,0,"6n77sRt4ihxmRlkEGLRqHZ",0,0,0.132,-5.843,1,"Lately",56,"2016-06-03",0.0436,92.024,0.573,2016
0.0867,"['Karen Aoki', '¥Ï¥»¥¬¥ï¥À¥¤¥¹¥±']",0.244,243376,0.955,0,"1Ub6VfiTXgyV8HnsfzrZzC",2.54e-06,11,0.411,-1.532,1,"Great Days",62,"2016-10-19",0.0964,170.375,0.428,2016
0.00397,"['Rebelution', 'Protoje']",0.775,187710,0.824,0,"60j4KO4XiFxLM6qy2Enic2",0,11,0.0509,-2.558,0,"Inhale Exhale (feat. Protoje)",56,"2016-06-03",0.047,137.989,0.683,2016
0.976,"['Justin Hurwitz']",0.476,98040,0.192,0,"1Vk4yRsz0iBzDiZEoFMQyv",0.928,9,0.119,-15.753,1,"Mia & Sebastian¡¯s Theme",63,"2016-12-09",0.064,116.542,0.114,2016
0.0247,"['ZAYN']",0.565,192133,0.832,0,"1zWMf9bVyhY5W3ZORbjNWt",0,10,0.26,-5.732,0,"LIKE I WOULD",64,"2016-03-25",0.114,112.827,0.233,2016
0.509,"['Brent Faiyaz']",0.436,245619,0.306,1,"4t5Zj9I7WDYFaYlSif13lV",0,11,0.591,-11.337,0,"Insecure",58,"2016-09-20",0.0886,95.337,0.355,2016
0.0636,"['Kane Brown']",0.627,204067,0.881,0,"2NqHZYzBWUHbbpDDgdGWJL",0,0,0.103,-4.575,0,"Hometown",56,"2016-12-02",0.0556,120.007,0.593,2016
0.0415,"['Adele']",0.69,223080,0.524,0,"3LGxef3inmn5jMLGDz9lqw",3.16e-06,6,0.17,-8.39,0,"Send My Love (To Your New Lover)",59,"2016-05-16",0.103,164.023,0.562,2016
0.025,"['MadeinTYO', 'Travis Scott']",0.782,181104,0.662,1,"79wTHFxVJXRrR5afZeBd16",0,1,0.3,-7.243,1,"Uber Everywhere (feat. Travis Scott)",59,"2016-08-19",0.105,140.051,0.102,2016
0.306,"['Sjowgren']",0.612,225667,0.725,0,"4gsR34XSIE2fUY4odwZqym",0.0784,7,0.0548,-5.602,1,"Seventeen",59,"2016-08-05",0.0417,146.011,0.333,2016
0.0174,"['Sia']",0.639,210920,0.785,0,"6bLopGnirdrilrpdVB6Um1",0.00107,10,0.0512,-6.167,0,"The Greatest",66,"2016-10-21",0.174,191.95,0.686,2016
0.486,"['Kygo', 'Julia Michaels']",0.621,233133,0.551,0,"3FZEv9JddkjHNFiMVxJYpS",0,7,0.115,-7.89,1,"Carry Me (feat. Julia Michaels)",63,"2016-05-13",0.0474,105.052,0.222,2016
0.0324,"['Young Thug']",0.742,280831,0.559,1,"5MD2QLnFM2ChpKAh33z0zr",0,5,0.0987,-5.876,1,"Hercules",57,"2016-02-05",0.141,146.923,0.431,2016
0.565,"['Gerardo Ortiz']",0.683,181680,0.414,0,"1nK0XDR5ZdBfBMfkS5SXRF",2.35e-06,4,0.243,-5.857,0,"<U+00BF>Por Qu¨¦ Terminamos?",63,"2016-04-15",0.0326,141.928,0.891,2016
0.191,"['Crumb']",0.51,193981,0.603,0,"4rL1OrbBCOD5hDgXWPCqW3",0.389,2,0.551,-9.691,1,"Bones",59,"2016-09-06",0.0361,91.118,0.413,2016
0.354,"['Drake White']",0.574,238933,0.586,0,"1VMQYQQlYHhbudATkSJiP1",0,10,0.106,-6.141,1,"Makin¡¯ Me Look Good Again",56,"2016-08-19",0.0337,127.795,0.26,2016
0.989,"['LUCHS']",0.358,192750,0.00409,0,"5PYHriludkxUAvdUZvs0xj",0.935,10,0.0998,-28.239,0,"Reverie",62,"2016-06-17",0.0475,81.654,0.108,2016
0.816,"['BANNERS']",0.532,185947,0.392,0,"1tYOB844iD7HxHvPtwDPNu",0,10,0.122,-7.502,1,"Half Light",64,"2016-05-27",0.0289,151.879,0.352,2016
0.614,"['Bazzi']",0.516,196352,0.414,0,"1kFToCzZBG7clK0axbKVWH",0,9,0.0851,-6.335,0,"Alone",60,"2016-11-11",0.0351,110.126,0.358,2016
0.0234,"['JoJo', 'Wiz Khalifa']",0.522,195413,0.577,1,"7AVF7kutqdQyamkw6q4d7x",0,0,0.15,-6.782,1,"Fuck Apologies. (feat. Wiz Khalifa)",59,"2016-10-14",0.309,191.662,0.386,2016
0.335,"['Micah Tyler']",0.45,197947,0.649,0,"4NTJ9sbakiYD1SyGWSMyCf",0,10,0.144,-6.374,1,"Different",55,"2016-11-04",0.0388,80.984,0.396,2016
0.0392,"['Bruno Mars']",0.662,250080,0.705,0,"6ObpR8ek44tvWefQRcSo8K",2.38e-06,1,0.105,-6.56,0,"Calling All My Lovelies",63,"2016-11-17",0.0399,159.996,0.865,2016
0.197,"['DRAMA']",0.845,213716,0.442,0,"2eQHAwP1oz4XsjHXSEaqZQ",0.00543,8,0.191,-9.698,0,"Billy",62,"2016-11-30",0.0332,106.426,0.404,2016
0.00532,"['Machine Head']",0.408,272666,0.953,0,"5aeIj88MLdekYvObw5Yisk",0,7,0.338,-3.883,1,"Is There Anybody out There?",63,"2016-06-03",0.226,177.94,0.291,2016
0.173,"['Anderson .Paak']",0.685,312360,0.545,1,"25GlFJq5QNAXyVgJvCZ4Mf",1.44e-05,7,0.237,-6.189,1,"Heart Don't Stand a Chance",58,"2016-01-15",0.061,94.061,0.506,2016
0.00446,"['Mom Jeans.']",0.426,266427,0.838,0,"2M85m6zeSzUCOHfHsvzLcy",0.000105,9,0.0949,-7.214,1,"Edward 40hands",56,"2016-07-03",0.045,172.007,0.37,2016
0.891,"['Chance the Rapper', 'Ty Dolla $ign', 'Anderson .Paak', 'BJ The Chicago Kid', 'Raury']",0.381,230017,0.462,1,"5IdQEHgtmj9th3OkfQKhf8",0,8,0.199,-8.014,1,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",57,"2016-05-27",0.124,80.08,0.542,2016
0.0246,"['Deorro', 'Pitbull', 'Elvis Crespo']",0.75,160305,0.891,0,"1GL0EEkKCUT2yK52sjWkOt",6.24e-06,9,0.057,-3.751,1,"Bailar",57,"2016-09-02",0.226,128.076,0.553,2016
0.314,"['Gerardo Ortiz']",0.58,159027,0.841,0,"7yAwyQ2np0KRjeXsGwirez",0,2,0.199,-4.073,0,"D¨¢maso",64,"2016-02-19",0.0324,165.936,0.964,2016
0.0729,"['Flo Rida', '99 Percent']",0.786,157165,0.854,0,"6t2ubAB4iSYOuIpRAOGd4t",1.63e-06,2,0.179,-4.247,1,"Cake - Challenge Version",60,"2016-12-16",0.0523,105.078,0.687,2016
0.961,"['Deep Sleep Music Collective']",0.0624,122175,0.000868,0,"2XrM7sxDMFn2LaKB7ITlJs",0.918,2,0.187,-37.475,1,"Sleep Music (Distant Lands)",62,"2016-11-07",0.0514,70.914,0.134,2016
0.787,"['Johnnyswim']",0.447,298912,0.247,0,"6qONjN95Wk5zsOs7pY2Kq3",2.29e-06,6,0.0983,-11.988,1,"Touching Heaven",57,"2016-10-14",0.0407,139.63,0.198,2016
0.261,"['Tyler Childers']",0.52,182080,0.374,0,"0gVhfijOGB9TLUzWMwPIFh",0.0017,0,0.634,-12.128,1,"Rocks and Relics (Live)",55,"2016-12-02",0.0368,142.327,0.372,2016
0.588,"['Vancouver Sleep Clinic']",0.436,254013,0.473,0,"7tMbZ0RGW0jFsBw7ipEPEV",4.35e-05,1,0.103,-7.24,1,"Someone To Stay",63,"2016-11-04",0.0307,108.906,0.242,2016
0.931,"['Deep Sleep Music Collective']",0.0657,118988,0.00183,0,"1NFpzFtGDWbtSCaXzxi1t7",0.98,1,0.116,-34.484,1,"Ocean Beauty",62,"2016-11-07",0.0462,73.61,0.0396,2016
0.0173,"['DJ Khaled', 'Drake']",0.916,183695,0.571,1,"5TqBAOIBe0bQA0spNdcG3k",1.11e-06,10,0.153,-8.241,0,"For Free (feat. Drake)",54,"2016-08-05",0.2,103.521,0.498,2016
0.911,"['Deep Sleep Music Collective']",0.128,120790,0.00154,0,"4AkP8JV90cs05Q8vlVunMe",0.944,4,0.0893,-36.356,1,"Above the Clouds",63,"2016-11-07",0.0519,78.291,0.0377,2016
0.775,"['Grace VanderWaal']",0.548,148840,0.221,0,"4G9addS7Yq5ihZBQLXG2Mj",0,0,0.109,-8.383,1,"I Don't Know My Name",63,"2016-11-18",0.0401,140.649,0.457,2016
0.819,"['I Prevail']",0.565,207053,0.579,0,"4Qt5o43KerMzgh0PNPm6Q1",0,2,0.0681,-6.627,1,"My Heart I Surrender",59,"2016-10-21",0.0276,133.08,0.361,2016
0.505,"['Dermot Kennedy']",0.48,294000,0.418,0,"5fQa04cwDF11Giq5N2tGdU",0.00416,11,0.11,-9.622,0,"After Rain",64,"2016-04-01",0.0312,132.404,0.319,2016
0.257,"['Lizzo']",0.803,204393,0.833,1,"26Q7f4tUntDtlL4EyZz65X",1.43e-06,0,0.152,-4.5,0,"Scuse Me",58,"2016-10-07",0.0844,130.002,0.783,2016
0.211,"['The 1975']",0.74,283840,0.51,1,"035QPHPAcqApSGMMcogT45",0.00951,5,0.0825,-7.477,1,"A Change Of Heart",56,"2016-02-26",0.0242,105.013,0.528,2016
0.112,"['Fetty Wap']",0.893,176855,0.646,1,"7s49Um7G06hq2rulrHPsIy",0,11,0.104,-5.073,0,"Jimmy Choo",55,"2016-02-05",0.1,132.97,0.468,2016
0.00189,"['Big Gigantic', 'Logic', 'ROZES']",0.628,228169,0.877,0,"2M71Inc9camxaIGtmQ6I87",0,10,0.228,-3.016,0,"All of Me (feat. Logic, ROZES)",57,"2016-08-26",0.041,142.034,0.199,2016
0.492,"['Jordan Rakei', 'Tom Misch']",0.546,266087,0.404,0,"3O5JIwSON3KBaoyMUsjLjn",0.0269,7,0.115,-7.441,1,"Midnight Mischief - Tom Misch Remix",65,"2016-09-19",0.0353,92.07,0.0395,2016
0.00241,"['batta']",0.389,145400,0.988,0,"5V5akuBxKpIlTUPaueNpyy",0.000615,6,0.346,-1.949,0,"chase",61,"2016-07-27",0.107,111.975,0.0996,2016
0.0795,"['Mac Miller', 'Wiz Khalifa']",0.697,263337,0.716,1,"34hoVcS0YCuUCzx1aFENjq",0,5,0.139,-6.671,0,"Keep Floatin'",57,"2016-06-03",0.151,140.082,0.348,2016
0.0142,"['Green Day']",0.54,224760,0.902,0,"19YmvsVCetCBeVj6O2mljR",0,1,0.0756,-3.577,1,"Still Breathing",63,"2016-10-07",0.0442,75.033,0.692,2016
0.08,"['Hundred Waters', 'Chance the Rapper', 'Moses Sumney', 'Robin Hannibal', 'Skrillex']",0.418,241846,0.794,1,"5PnBpKOVvQxeFvXVNYSoxs",0,11,0.329,-4.973,1,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",56,"2016-03-22",0.0816,129.434,0.178,2016
0.882,"['Billie Marten']",0.296,187267,0.342,0,"0DwaOWI1kC2s98qLj0LTDd",0.000967,2,0.0748,-11.879,1,"La Lune",63,"2016-09-23",0.0471,52.001,0.0794,2016
0.179,"['Drake', 'The Throne']",0.789,209453,0.488,1,"23NWj2izXAJ4yL6Nah73wf",7.94e-06,4,0.104,-9.093,0,"Pop Style",57,"2016-04-04",0.227,133.114,0.0644,2016
0.696,"['James Blake', 'Bon Iver']",0.293,257220,0.29,0,"0TLAptKgYxe7F0KewWH6X6",0.875,2,0.1,-11.596,1,"I Need A Forest Fire",61,"2016-05-05",0.0454,128.276,0.0373,2016
0.0548,"['Logic']",0.862,177680,0.662,1,"1py4qzrEEkOvU8uTHYLuOW",0,0,0.0993,-7.19,1,"Super Mario World",57,"2016-07-01",0.209,131.964,0.394,2016
0.209,"['Kid Quill', 'Devvon Terrell', 'Mark Battles']",0.745,185487,0.741,1,"4Je9DYC9fPdOjF3pfyoKrj",0,2,0.51,-7.212,1,"A Song to Sing",57,"2016-10-14",0.184,94.002,0.48,2016
0.0288,"['Jon Bellion']",0.507,216037,0.461,0,"5KSNxyuyp5K1kDT6LvX8oZ",0,6,0.0483,-7.761,1,"80's Films",55,"2016-06-10",0.128,136.219,0.665,2016
0.0112,"['BURNOUT SYNDROMES']",0.32,244787,0.939,0,"5EHtUEFJ9trrc3cNNfBfJj",0,7,0.363,-1.74,1,"hikariare",63,"2016-11-29",0.13,178.096,0.348,2016
0.451,"['Los Cadetes De Linares', 'Lupe Tijerina y Rosendo Cantu']",0.626,162560,0.578,0,"0vjefNvtMdFmw7LOBA2NOp",0,8,0.17,-5.92,1,"Una Pagina Mas",62,"2016-04-25",0.0271,93.928,0.728,2016
0.0626,"['Nevada', 'Mark Morrison', 'Fetty Wap']",0.711,167038,0.882,0,"2fUZ3aMp8amSaV0mp8s6rQ",0,0,0.226,-4.276,1,"The Mack",63,"2016-09-23",0.0576,106.017,0.56,2016
0.403,"['Kevin Gates']",0.644,207876,0.641,1,"50prNXlssUmo8p5Agh0gHJ",0,7,0.5,-7.501,0,"Know Better",58,"2016-08-05",0.305,127.824,0.56,2016
0.0104,"['Big Wild', 'Tove Styrke']",0.602,191007,0.901,0,"1wPRqq1czM3ny6189e56mq",0.00677,8,0.0799,-3.842,0,"Aftergold (feat. Tove Styrke)",55,"2016-03-25",0.0854,94.57,0.362,2016
0.00381,"['Zay Hilfigerrr', 'Zayion McCall']",0.807,144244,0.887,0,"1lItf5ZXJc1by9SbPeljFd",0,1,0.391,-3.892,1,"Juju on That Beat (TZ Anthem)",62,"2016-09-30",0.275,160.517,0.78,2016
0.00148,"['The Head and the Heart']",0.433,240253,0.863,0,"5bAJhDTVCWVScr5Ev4LnB2",0.00107,4,0.351,-4.452,1,"Rhythm & Blues",57,"2016-09-09",0.0296,82.998,0.54,2016
0.0447,"['YoungBoy Never Broke Again']",0.78,180706,0.784,1,"4MofYf0f4ijlVV6elUW5S3",0,1,0.122,-5.039,1,"Untouchable",60,"2017-05-31",0.186,85.023,0.43,2017
0.135,"['Sky Fall SF']",0.19,209938,0.635,0,"03E06FTE8LrhTfdOfDBb2q",0.995,10,0.551,-16.847,1,"Rain Sounds: Raining",64,"2017-05-05",0.0669,91.361,1e-05,2017
0.752,"['chief.']",0.548,77922,0.302,0,"6gyYI35SD576xiwstBIX7Y",0.893,10,0.314,-12.869,1,"sorry",65,"2017-12-08",0.12,127.159,0.546,2017
0.0884,"['Nicki Minaj', 'Drake', 'Lil Wayne']",0.867,272453,0.558,1,"7KcGEssn7BnJdTgildK5y0",4.05e-06,1,0.541,-6.975,1,"No Frauds",64,"2017-03-10",0.258,139.061,0.432,2017
0.0142,"['amazarashi']",0.594,217627,0.951,0,"6wZcefZGc6vrd3zLCQoOYe",1.18e-06,6,0.0965,-1.339,0,"Sora Ni Utaeba",66,"2017-12-13",0.0696,102.04,0.641,2017
0.0643,"['Granger Smith', 'Earl Dibbles Jr.']",0.712,214280,0.899,0,"4JNdKmSZRsYDBwhIgZpa5M",5.36e-06,4,0.117,-5.078,0,"Don't Tread on Me (feat. Earl Dibbles Jr.)",60,"2017-10-27",0.0648,123.987,0.58,2017
0.0295,"['Camila Cabello', 'Quavo']",0.655,228893,0.576,0,"4xBjsLUSjcx2h7PcRikpQp",0.115,5,0.132,-6.735,0,"OMG (feat. Quavo)",66,"2017-08-03",0.0536,139.953,0.167,2017
0.14,"['Sampling XL']",0.183,161206,0.784,0,"78YfFq0BoyU3liELT9xm5D",0.971,0,0.902,-24.539,0,"Spirit Body Rain Fall",64,"2017-05-05",0.0533,83.128,1e-05,2017
0.307,"['Samsa']",0.54,199184,0.744,1,"6kVku2CoE7fbD29miiutzw",8.95e-05,1,0.103,-10.942,1,"Butterflies",61,"2017-05-16",0.405,92.207,0.925,2017
0.00264,"['Stone Sour']",0.481,256533,0.945,0,"5jsDxDkJ1PqyYUWhDMr86B",0,1,0.135,-5.468,1,"Song #3",65,"2017-06-30",0.0813,157.059,0.427,2017
0.386,"['John Mayer']",0.546,243667,0.657,0,"77Y57qRJBvkGCUw9qs0qMg",1.03e-05,8,0.0983,-6.526,1,"In the Blood",65,"2017-04-14",0.0255,80.007,0.52,2017
0.994,"['Neneh Yacobi']",0.298,180578,0.0873,0,"5tdcH4SoS9ViDo8vtSRsft",0.957,9,0.106,-19.083,1,"Here Comes The Sun",66,"2017-10-26",0.0598,211.823,0.407,2017
0.381,"['Tyler, The Creator', 'Estelle']",0.423,223947,0.456,1,"6ACiYjq5Q7e6BlhZEHz7cd",0.016,2,0.12,-8.45,0,"Garden Shed (feat. Estelle)",63,"2017-07-21",0.0579,112.984,0.148,2017
0.393,"['Chris Stapleton']",0.657,191480,0.577,0,"7dUdMZqfGSIt0ZkmTOgRLA",0.0291,2,0.105,-8.586,0,"I Was Wrong",60,"2017-05-05",0.0341,135.558,0.434,2017
0.251,"['Ed Sheeran']",0.838,237333,0.492,0,"2pJZ1v8HezrAoZ0Fhzby92",0,1,0.262,-5.69,0,"What Do I Know?",70,"2017-03-03",0.038,115.092,0.895,2017
0.979,"['In Love With a Ghost', 'Nori']",0.641,252121,0.24,0,"5VnaOLeK1lKfULuNwet8ck",0.866,8,0.234,-19.107,1,"Flowers",63,"2017-10-23",0.047,99.02,0.32,2017
0.174,"['XXXTENTACION', 'Ski Mask The Slump God']",0.853,164598,0.591,1,"3wBAhQLR9VjWfyYO3u4oPR",0,7,0.0993,-5.583,1,"What in XXXTarnation",63,"2017-04-20",0.179,119.088,0.433,2017
0.000279,"['Tay-K']",0.732,105000,0.47,1,"0Dk9lP1YnOqssHH0oCeq9u",0,0,0.119,-7.601,0,"I <3 My Choppa",60,"2017-12-14",0.244,159.936,0.411,2017
0.181,"['A$AP Mob', 'A$AP Rocky', 'Playboi Carti', 'Big Sean']",0.635,218947,0.777,1,"0RyA3o15NOLJYtm9NlDu5c",0,1,0.357,-6.018,1,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",61,"2017-08-25",0.231,128.09,0.177,2017
0.00179,"['AJR']",0.635,220457,0.863,1,"2Ulnsoz9xPe1GO6vQh3x3m",0,5,0.32,-4.204,1,"I'm Not Famous",58,"2017-06-09",0.0613,94.945,0.654,2017
0.018,"['Russ']",0.831,167333,0.558,1,"5mB1bWU8VueYVxuvcLPn2B",0,1,0.094,-3.551,1,"Do It Myself",63,"2017-05-05",0.242,141.974,0.338,2017
0.565,"['Tee Grizzley']",0.895,193020,0.698,1,"6iF5JgF1GNUQwlnsgnMzUu",0,1,0.305,-6.575,1,"No Effort",60,"2017-04-07",0.207,99.998,0.325,2017
0.38,"['Sik World']",0.789,231857,0.652,1,"3Y6L3oiUydJIGsmk5zHlDO",1.57e-06,4,0.091,-9.734,0,"Idgaf",63,"2017-12-11",0.219,139.981,0.0775,2017
0.726,"['Austyn Johnson', 'Cameron Seely', 'Hugh Jackman']",0.253,60453,0.139,0,"66y7x28jXOPrcmu3D5Zjh6",5.01e-05,6,0.269,-17.067,1,"A Million Dreams (Reprise)",66,"2017-12-08",0.0414,74.369,0.102,2017
0.225,"['George Michael']",0.677,390862,0.852,0,"3tyTt5pEWblt96j1HsXiV5",3.95e-05,5,0.0595,-10.856,1,"Freedom! '90 - Remastered",69,"2017-10-20",0.045,91.691,0.93,2017
0.405,"['Camila Cabello']",0.393,221881,0.555,0,"3NgCzSW98SsqBdpYcnm4kv",0,10,0.105,-6.096,0,"I Have Questions",67,"2017-05-21",0.276,167.999,0.22,2017
0.121,"['Sample Rain Library']",0.193,262645,0.13,0,"1OhTW1OIZW8g0PrRuccUtZ",0.785,2,0.755,-14.831,0,"Brain Relaxation Sky",64,"2017-04-12",0.0463,84.218,1e-05,2017
0.00146,"['Declan McKenna']",0.492,221360,0.666,0,"5QJuMhGWTUB4t9BqR7ndL3",1.29e-06,2,0.104,-6.42,1,"Make Me Your Queen",64,"2017-07-21",0.0317,125.042,0.26,2017
0.00639,"['Amin¨¦']",0.816,169707,0.63,1,"4X70hLzIDfY5T2BcsOcv6Q",0.0304,1,0.173,-5.729,0,"REDMERCEDES",62,"2017-03-03",0.183,101.997,0.599,2017
0.776,"['Idealism']",0.425,119902,0.21,0,"6EUMXzizgZAFOhll8tKXyB",0.902,8,0.0992,-12.242,0,"Lonely",65,"2017-02-13",0.0451,158.846,0.311,2017
0.153,"['Chris Brown']",0.741,220964,0.58,1,"5kyd6oKvKmj6mWCaAaHoN4",0,0,0.109,-7.741,1,"Privacy",65,"2017-10-31",0.378,97.092,0.428,2017
0.701,"['Louis The Child', 'Elohim']",0.676,170611,0.5,0,"1hSuulO4BKSmYe0aSWROPM",0,8,0.596,-6.878,1,"Love Is Alive",60,"2017-01-27",0.0412,97.863,0.915,2017
0.0407,"['Drake', '2 Chainz', 'Young Thug']",0.903,307593,0.439,1,"0xl1w2q4VLojeXp4JfazPL",0,8,0.138,-11.813,1,"Sacrifices",62,"2017-03-18",0.397,139.112,0.532,2017
0.000101,"['Fozzy']",0.418,250793,0.907,0,"2QQDH8gt4nyxFu2XX6bhG8",0.000433,0,0.346,-3.675,1,"Judas",64,"2017-10-13",0.0584,99.17,0.473,2017
0.413,"['Dispatch']",0.492,253165,0.7,0,"0ErpHxNt1kTyCQGlh43wr1",0.00013,8,0.0996,-7.001,1,"Only the Wild Ones",60,"2017-06-02",0.0437,110.741,0.605,2017
0.892,"['Mac Ayres']",0.729,234595,0.338,0,"3XstzgzP0rp3bzElEnRVHv",0.000295,5,0.118,-12.816,1,"Slow Down",66,"2017-08-11",0.116,119.345,0.184,2017
0.854,"['Chris Stapleton']",0.655,248053,0.0645,0,"6Wo5YxkdXgwzKQZbDg2r17",1.11e-05,4,0.107,-14.765,1,"Either Way",60,"2017-05-05",0.0429,129.399,0.278,2017
0.0208,"['Wrabel']",0.575,249813,0.478,0,"6F84CqAnWGg6CZiWFNDuQ9",1.11e-05,8,0.144,-5.517,1,"Poetry",62,"2017-05-12",0.0314,125.968,0.297,2017
0.145,"['Fan Sounds']",0,500167,2.03e-05,0,"4xu38KnbRHbRHRwdg4KFul",0.213,6,0.114,-25.556,1,"Box Fan Long Loop For Sleep",60,"2017-01-01",0,0,0,2017
0.697,"['Seth Ennis']",0.588,172960,0.536,0,"6zdO7yfGMdFzEaSYDaZgNf",0,2,0.196,-8.83,1,"Woke Up in Nashville",60,"2017-08-11",0.0604,78.061,0.354,2017
0.01,"['Halsey', 'Lauren Jauregui']",0.69,221206,0.784,0,"11EDhDAVDtGPoSar6ootYA",4.08e-05,11,0.22,-4.724,1,"Strangers",65,"2017-06-02",0.056,109.969,0.284,2017
0.49,"['gnash']",0.515,121429,0.195,0,"6hmFoos3ZUupYAyCCSuUfW",0,9,0.0818,-13.635,0,"lonely again",64,"2017-12-21",0.112,169.544,0.0638,2017
0.157,"['Arizona Zervas']",0.918,169718,0.834,1,"3TXYRNSjz8txG5rL5H9RWO",1.12e-05,0,0.0651,-6.21,1,"Swerve",65,"2017-01-18",0.0935,128.006,0.842,2017
0.0658,"['SZA']",0.805,196133,0.702,1,"5yvhdo8FXbBsIllxv2Rr94",0,1,0.123,-4.877,1,"Prom",61,"2017-06-09",0.0887,120.041,0.225,2017
0.221,"['Marc E. Bassy', 'Kehlani']",0.692,225667,0.512,1,"21csDNj3WqMPYDzW996UHL",0,1,0.336,-8.345,0,"Made Love First",62,"2017-10-13",0.0451,139.953,0.477,2017
0.226,"['Kehlani']",0.827,191720,0.702,1,"6Dwtha2FtZFoMEBh5GR2sq",5.04e-05,6,0.158,-7.264,1,"CRZY",61,"2017-01-27",0.267,130.02,0.694,2017
0.317,"['Christian Nodal']",0.568,231173,0.453,0,"2UDoZZSrs3NxlmvFZbffr4",0,10,0.121,-5.061,1,"Te Fall¨¦",69,"2017-08-25",0.0284,162.129,0.508,2017
0.00878,"['Real Estate']",0.596,260387,0.894,0,"36PQh1G6h7n9VWB799fXpI",0.00659,0,0.104,-5.407,1,"Darling",62,"2017-03-17",0.0265,132.994,0.572,2017
0.643,"['Khalid']",0.785,167640,0.702,0,"3JTtZUOiZljuWbNiasfHB6",0,7,0.175,-4.517,1,"Hopeless",62,"2017-04-27",0.0464,116.021,0.569,2017
7.26e-05,"['Lil Peep']",0.544,128680,0.771,1,"6pVVLXvKIzcOBj7uvoqU9g",8.47e-06,9,0.101,-6.411,1,"Honestly",64,"2017-06-08",0.0469,158.274,0.357,2017
0.939,"['Dean Lewis']",0.515,193628,0.201,0,"3bnMRk8B9LUcsCHJNQAMLr",1.29e-06,8,0.0889,-10.866,1,"Lose My Mind - Acoustic",60,"2017-11-17",0.0569,74.21,0.228,2017
0.0998,"['Milky Chance']",0.743,255160,0.659,0,"6acDlNeA06MCVCzsTVGr9V",0.00028,10,0.0622,-6.755,1,"Cocoon",61,"2017-03-17",0.0343,114.033,0.804,2017
0.0727,"['The Killers']",0.606,250093,0.942,0,"5aWhs651KYM26HYM16kRdk",2.07e-06,6,0.0709,-2.598,0,"The Man",66,"2017-09-22",0.115,106.02,0.518,2017
